country_name,country_text_id,COWcode,year,v2x_egaldem,pred,residual
Sierra Leone,SLE,451,2023,0.353,0.31017611403209633,0.04282388596790365
Sao Tome and Principe,STP,403,2023,0.451,0.40570427498309886,0.045295725016901156
Bolivia,BOL,145,2023,0.386,0.33891476190533176,0.04708523809466825
Guyana,GUY,110,2023,0.362,0.31099795669475017,0.05100204330524982
Dominican Republic,DOM,42,2023,0.382,0.32126564907730626,0.06073435092269375
Mauritius,MUS,590,2023,0.367,0.3040325919659863,0.06296740803401368
The Gambia,GMB,420,2023,0.453,0.38906326323451923,0.06393673676548078
Solomon Islands,SLB,940,2023,0.423,0.33891476190533176,0.08408523809466822
Panama,PAN,95,2023,0.451,0.359810699925764,0.09118930007423603
Guinea-Bissau,GNB,404,2023,0.247,0.15348736476253447,0.09351263523746553
Georgia,GEO,372,2023,0.477,0.37761382422176815,0.09938617577823183
Nepal,NPL,790,2023,0.442,0.33891476190533176,0.10308523809466824
Liberia,LBR,450,2023,0.407,0.3036714083291723,0.1033285916708277
Botswana,BWA,571,2023,0.408,0.30290218958106985,0.10509781041893013
Kosovo,XKX,347,2023,0.483,0.3759845370972181,0.10701546290278191
Ghana,GHA,452,2023,0.472,0.3649162924104402,0.10708370758955976
Colombia,COL,100,2023,0.439,0.32989804649916205,0.10910195350083796
Poland,POL,290,2023,0.52,0.39738770414654645,0.12261229585345357
Romania,ROU,360,2023,0.482,0.3509095129894331,0.13109048701056686
Moldova,MDA,359,2023,0.565,0.42346449538484576,0.14153550461515418
Malaysia,MYS,820,2023,0.384,0.2264425278336801,0.1575574721663199
Bulgaria,BGR,355,2023,0.512,0.3540850517832052,0.1579149482167948
Brazil,BRA,140,2023,0.557,0.390984112412551,0.16601588758744906
Cape Verde,CPV,402,2023,0.57,0.396166778287598,0.17383322171240195
Slovakia,SVK,317,2023,0.653,0.46492991344771367,0.18807008655228635
Armenia,ARM,371,2023,0.509,0.31529829901310447,0.19370170098689554
Seychelles,SYC,591,2023,0.605,0.39861519566592196,0.20638480433407802
South Africa,ZAF,560,2023,0.491,0.28377373942714673,0.20722626057285326
Lesotho,LSO,570,2023,0.508,0.29460379186865443,0.21339620813134558
Croatia,HRV,344,2023,0.562,0.3393769520448044,0.22262304795519566
South Korea,KOR,732,2023,0.618,0.3918124909097795,0.2261875090902205
Cyprus,CYP,352,2023,0.674,0.4465995461224339,0.22740045387756613
Senegal,SEN,433,2023,0.457,0.22781950395674894,0.22918049604325108
Greece,GRC,350,2023,0.624,0.38894035231665686,0.23505964768334314
Vanuatu,VUT,935,2023,0.655,0.4101475724445969,0.24485242755540315
Argentina,ARG,160,2023,0.661,0.3979525934752553,0.26304740652474473
United States of America,USA,2,2023,0.61,0.34133259066387467,0.2686674093361253
Israel,ISR,666,2023,0.558,0.28560721970082026,0.2723927802991798
Lithuania,LTU,368,2023,0.683,0.41006382575337663,0.2729361742466234
Japan,JPN,740,2023,0.755,0.4801905802648703,0.2748094197351297
Spain,ESP,230,2023,0.714,0.4363618557826434,0.27763814421735655
Suriname,SUR,115,2023,0.563,0.2786889592065078,0.2843110407934921
Chile,CHL,155,2023,0.613,0.3270945717866064,0.2859054282133936
Slovenia,SVN,349,2023,0.665,0.3666283548629058,0.29837164513709424
Iceland,ISL,395,2023,0.755,0.451507961089225,0.30349203891077503
Barbados,BRB,53,2023,0.681,0.3649162924104402,0.31608370758955984
Austria,AUT,305,2023,0.749,0.43143628327031625,0.31756371672968375
Jamaica,JAM,51,2023,0.664,0.3360222169217389,0.32797778307826114
Canada,CAN,20,2023,0.635,0.29029081842633087,0.34470918157366914
Trinidad and Tobago,TTO,52,2023,0.648,0.2986905801471525,0.3493094198528475
Sweden,SWE,380,2023,0.803,0.44450818782750035,0.3584918121724997
Portugal,PRT,235,2023,0.698,0.33891476190533176,0.3590852380946682
Uruguay,URY,165,2023,0.697,0.3291117532273906,0.36788824677260934
Malta,MLT,338,2023,0.693,0.3091488996925141,0.38385110030748587
Estonia,EST,366,2023,0.806,0.4190871437915425,0.38691285620845756
Czechia,CZE,316,2023,0.779,0.3862526135699887,0.39274738643001134
Netherlands,NLD,210,2023,0.751,0.327126459558451,0.423873540441549
Costa Rica,CRI,94,2023,0.759,0.3323099646730414,0.4266900353269586
Australia,AUS,900,2023,0.728,0.2905346550745313,0.4374653449254687
Latvia,LVA,367,2023,0.731,0.29154943291364177,0.4394505670863582
Finland,FIN,375,2023,0.767,0.3260381404142376,0.4409618595857624
Luxembourg,LUX,212,2023,0.807,0.3616870685656755,0.44531293143432454
Taiwan,TWN,713,2023,0.738,0.2886582603742627,0.4493417396257373
Switzerland,CHE,225,2023,0.815,0.3650679037928857,0.4499320962071143
France,FRA,220,2023,0.727,0.27691315122746685,0.45008684877253313
New Zealand,NZL,920,2023,0.761,0.23340267352006316,0.5275973264799368
Ireland,IRL,205,2023,0.784,0.24716451126949857,0.5368354887305015
Belgium,BEL,211,2023,0.828,0.2700076034610796,0.5579923965389204
Italy,ITA,325,2023,0.722,0.15858019430569645,0.5634198056943035
Denmark,DNK,390,2023,0.88,0.19850404165718244,0.6814959583428175
