country_name,country_text_id,COWcode,year,v2x_partipdem,pred,residual
Uruguay,URY,165,2016,0.746,0.3097751994257511,0.4362248005742489
Italy,ITA,325,2016,0.689,0.25183483096895454,0.4371651690310454
Costa Rica,CRI,94,2016,0.672,0.22839020971308951,0.4436097902869105
New Zealand,NZL,920,2016,0.686,0.22557458343330622,0.46042541656669383
Iceland,ISL,395,2016,0.637,0.16813103527982848,0.46886896472017153
Denmark,DNK,390,2016,0.707,0.1460435799645855,0.5609564200354145
Switzerland,CHE,225,2016,0.803,0.23599776787183194,0.5670022321281681
Eritrea,ERI,531,2017,0.009,0.2906653277643212,-0.2816653277643212
Uzbekistan,UZB,704,2017,0.048,0.2995169402960606,-0.2515169402960606
Ethiopia,ETH,530,2017,0.093,0.339115443242591,-0.24611544324259102
Nicaragua,NIC,93,2017,0.162,0.3981160647918886,-0.2361160647918886
Angola,AGO,540,2017,0.072,0.30631414854210437,-0.23431414854210436
Sudan,SDN,625,2017,0.09,0.3226108331709133,-0.23261083317091333
United Arab Emirates,ARE,696,2017,0.028,0.22734930609775603,-0.19934930609775603
Tajikistan,TJK,702,2017,0.057,0.25303917337479476,-0.19603917337479476
Saudi Arabia,SAU,670,2017,0.025,0.21535650582465513,-0.19035650582465513
Morocco,MAR,600,2017,0.162,0.35230747316344263,-0.19030747316344263
China,CHN,710,2017,0.04,0.2295756809670785,-0.1895756809670785
Kazakhstan,KAZ,705,2017,0.069,0.2561662820771454,-0.18716628207714542
Bahrain,BHR,692,2017,0.042,0.2224289569365684,-0.18042895693656838
Venezuela,VEN,101,2017,0.168,0.3480134135413531,-0.1800134135413531
Egypt,EGY,651,2017,0.061,0.23599776787183194,-0.17499776787183194
Thailand,THA,800,2017,0.095,0.26839490288268103,-0.17339490288268103
Cuba,CUB,40,2017,0.044,0.21156565788858672,-0.16756565788858674
Azerbaijan,AZE,373,2017,0.068,0.23485882200618485,-0.16685882200618485
Qatar,QAT,694,2017,0.021,0.1793323044388958,-0.15833230443889582
Iran,IRN,630,2017,0.048,0.2036008716316614,-0.15560087163166142
Chad,TCD,483,2017,0.128,0.2704815976728748,-0.14248159767287477
Belarus,BLR,370,2017,0.101,0.23599776787183194,-0.13499776787183193
Republic of the Congo,COG,484,2017,0.186,0.32089894337972047,-0.13489894337972047
Eswatini,SWZ,572,2017,0.122,0.25560063680028056,-0.13360063680028056
Cameroon,CMR,471,2017,0.109,0.24246606593690273,-0.13346606593690274
Bangladesh,BGD,771,2017,0.119,0.24957200073274788,-0.13057200073274788
Algeria,DZA,615,2017,0.104,0.23347538417582955,-0.12947538417582954
North Korea,PRK,731,2017,0.043,0.17204386298230556,-0.12904386298230558
Cambodia,KHM,811,2017,0.091,0.2156493623384803,-0.12464936233848031
Afghanistan,AFG,700,2017,0.126,0.2506267486395456,-0.12462674863954559
Burundi,BDI,516,2017,0.135,0.2582928338472792,-0.12329283384727918
Oman,OMN,698,2017,0.124,0.24193521498316192,-0.11793521498316192
Maldives,MDV,781,2017,0.222,0.3387056551379853,-0.11670565513798528
Singapore,SGP,830,2017,0.119,0.23466159129123593,-0.11566159129123593
Jordan,JOR,663,2017,0.12,0.23470082429523567,-0.11470082429523568
Laos,LAO,812,2017,0.103,0.21280689505865585,-0.10980689505865586
Armenia,ARM,371,2017,0.247,0.3531375022863259,-0.1061375022863259
Equatorial Guinea,GNQ,411,2017,0.054,0.15366621561872112,-0.09966621561872113
Zimbabwe,ZWE,552,2017,0.24,0.33252324743046763,-0.09252324743046764
Democratic Republic of the Congo,COD,490,2017,0.205,0.29698956779008157,-0.09198956779008158
Russia,RUS,365,2017,0.148,0.2331384733144127,-0.08513847331441271
Zambia,ZMB,551,2017,0.232,0.3145567530305381,-0.08255675303053808
Seychelles,SYC,591,2017,0.243,0.31809167403997674,-0.07509167403997674
Togo,TGO,461,2017,0.163,0.23599776787183194,-0.07299776787183193
Papua New Guinea,PNG,910,2017,0.269,0.33949750362348163,-0.07049750362348162
Djibouti,DJI,522,2017,0.132,0.2018125333477008,-0.0698125333477008
Mozambique,MOZ,541,2017,0.26,0.3250653436382763,-0.06506534363827632
Fiji,FJI,950,2017,0.201,0.26562553359996127,-0.06462553359996126
Central African Republic,CAF,482,2017,0.176,0.23599776787183194,-0.05999776787183195
Libya,LBY,620,2017,0.167,0.22368045760900954,-0.05668045760900953
Mauritania,MRT,435,2017,0.167,0.2224289569365684,-0.05542895693656838
Vietnam,VNM,816,2017,0.166,0.22059098889125492,-0.05459098889125491
Kyrgyzstan,KGZ,703,2017,0.274,0.32732910648589,-0.053329106485889954
Haiti,HTI,41,2017,0.251,0.30080260013576976,-0.04980260013576976
Uganda,UGA,500,2017,0.213,0.2582928338472792,-0.045292833847279196
Ukraine,UKR,369,2017,0.279,0.3236611499190183,-0.04466114991901826
Montenegro,MNE,341,2017,0.315,0.3587273189770485,-0.04372731897704851
Türkiye,TUR,640,2017,0.194,0.23599776787183194,-0.04199776787183193
Rwanda,RWA,517,2017,0.197,0.23599776787183194,-0.03899776787183193
North Macedonia,MKD,343,2017,0.361,0.3800481370502736,-0.01904813705027364
Colombia,COL,100,2017,0.483,0.5007145717180019,-0.017714571718001948
The Gambia,GMB,420,2017,0.306,0.3226108331709133,-0.01661083317091333
Iraq,IRQ,645,2017,0.247,0.2523528513023928,-0.005352851302392825
Albania,ALB,339,2017,0.324,0.3275058031844107,-0.003505803184410683
Guinea,GIN,438,2017,0.234,0.23599776787183194,-0.0019977678718319236
Comoros,COM,581,2017,0.259,0.2557710952826727,0.0032289047173272856
Malaysia,MYS,820,2017,0.227,0.22362509746080947,0.0033749025391905385
Honduras,HND,91,2017,0.27,0.2602592846018705,0.00974071539812954
Guatemala,GTM,90,2017,0.356,0.34154791282322,0.014452087176779982
Gabon,GAB,481,2017,0.275,0.26014569889282135,0.014854301107178669
Kosovo,XKX,347,2017,0.341,0.3257888204189004,0.015211179581099632
Bolivia,BOL,145,2017,0.454,0.4362753521770322,0.017724647822967787
Kuwait,KWT,690,2017,0.099,0.07982724171598038,0.019172758284019625
Guinea-Bissau,GNB,404,2017,0.215,0.1955450358045438,0.019454964195456198
Lebanon,LBN,660,2017,0.257,0.22839020971308951,0.02860979028691049
Bhutan,BTN,760,2017,0.361,0.3298515883867434,0.0311484116132566
Pakistan,PAK,770,2017,0.26,0.22839020971308951,0.031609790286910494
Tanzania,TZA,510,2017,0.261,0.22839020971308951,0.032609790286910495
Paraguay,PRY,150,2017,0.372,0.33363717225213196,0.038362827747868034
Madagascar,MDG,580,2017,0.302,0.25560063680028056,0.046399363199719434
Burma/Myanmar,MMR,775,2017,0.242,0.18451028787459492,0.057489712125405074
India,IND,750,2017,0.298,0.23975036307160524,0.058249636928394743
Ivory Coast,CIV,437,2017,0.365,0.3065015266544901,0.058498473345509894
Ghana,GHA,452,2017,0.381,0.3222932139339415,0.0587067860660585
Mongolia,MNG,712,2017,0.367,0.2997038347137874,0.06729616528621257
Lesotho,LSO,570,2017,0.318,0.24909939970135345,0.06890060029864656
Ecuador,ECU,130,2017,0.378,0.30631414854210437,0.07168585145789563
Georgia,GEO,372,2017,0.432,0.3587268035048904,0.0732731964951096
Dominican Republic,DOM,42,2017,0.347,0.2710870999296797,0.07591290007032025
Philippines,PHL,840,2017,0.317,0.23599776787183194,0.08100223212816807
Barbados,BRB,53,2017,0.338,0.25288957887575225,0.08511042112424777
Moldova,MDA,359,2017,0.325,0.23599776787183194,0.08900223212816807
Bosnia and Herzegovina,BIH,346,2017,0.314,0.22404859922853698,0.08995140077146302
Sierra Leone,SLE,451,2017,0.347,0.25560063680028056,0.09139936319971942
Mali,MLI,432,2017,0.326,0.22839020971308951,0.0976097902869105
Burkina Faso,BFA,439,2017,0.414,0.31456812461040556,0.09943187538959442
Nigeria,NGA,475,2017,0.374,0.2722518837092905,0.10174811629070951
Liberia,LBR,450,2017,0.339,0.23599776787183194,0.10300223212816809
Indonesia,IDN,850,2017,0.418,0.31220478781439254,0.10579521218560745
Niger,NER,436,2017,0.343,0.23599776787183194,0.10700223212816809
Nepal,NPL,790,2017,0.442,0.33174201052048236,0.11025798947951765
Hungary,HUN,310,2017,0.379,0.26839490288268103,0.11060509711731897
Solomon Islands,SLB,940,2017,0.365,0.25387453413743327,0.11112546586256672
Malawi,MWI,553,2017,0.355,0.24199850929357722,0.11300149070642276
Guyana,GUY,110,2017,0.41,0.29636012745403256,0.11363987254596741
Romania,ROU,360,2017,0.452,0.3304105336407134,0.12158946635928664
Cape Verde,CPV,402,2017,0.477,0.3550508765731324,0.12194912342686759
Kenya,KEN,501,2017,0.359,0.23599776787183194,0.12300223212816805
Timor-Leste,TLS,860,2017,0.402,0.27032718777930964,0.13167281222069038
Poland,POL,290,2017,0.459,0.32714172837350425,0.13185827162649577
Sao Tome and Principe,STP,403,2017,0.402,0.2678827345134419,0.1341172654865581
Bulgaria,BGR,355,2017,0.454,0.31831259207851015,0.13568740792148987
Namibia,NAM,565,2017,0.437,0.2876219390575796,0.1493780609424204
Panama,PAN,95,2017,0.464,0.3140176077612009,0.1499823922387991
El Salvador,SLV,92,2017,0.416,0.2631919591239432,0.15280804087605676
Botswana,BWA,571,2017,0.407,0.24953978411645997,0.15746021588354
Sri Lanka,LKA,780,2017,0.385,0.22075709498274415,0.16424290501725586
Benin,BEN,434,2017,0.475,0.3096944444242798,0.1653055555757202
Mexico,MEX,70,2017,0.407,0.23599776787183194,0.17100223212816804
Mauritius,MUS,590,2017,0.47,0.29699399315757785,0.17300600684242212
Argentina,ARG,160,2017,0.5,0.32131597511736215,0.17868402488263785
Croatia,HRV,344,2017,0.517,0.30476227275139717,0.21223772724860285
Israel,ISR,666,2017,0.454,0.22839020971308951,0.2256097902869105
Spain,ESP,230,2017,0.586,0.3444430834000345,0.24155691659996548
Vanuatu,VUT,935,2017,0.478,0.2344289365181334,0.24357106348186658
Senegal,SEN,433,2017,0.452,0.20800500013583367,0.24399499986416634
Suriname,SUR,115,2017,0.47,0.22362509746080947,0.2463749025391905
South Africa,ZAF,560,2017,0.489,0.23599776787183194,0.2530022321281681
Peru,PER,135,2017,0.554,0.295279069004167,0.25872093099583304
Trinidad and Tobago,TTO,52,2017,0.507,0.24736801694635557,0.25963198305364443
Czechia,CZE,316,2017,0.563,0.2951617861816574,0.26783821381834255
Chile,CHL,155,2017,0.59,0.31983372365575424,0.2701662763442457
Brazil,BRA,140,2017,0.507,0.23599776787183194,0.2710022321281681
Slovenia,SVN,349,2017,0.622,0.350511823193692,0.271488176806308
Cyprus,CYP,352,2017,0.567,0.2889554962305548,0.2780445037694452
Lithuania,LTU,368,2017,0.61,0.32732910648589,0.28267089351411
Japan,JPN,740,2017,0.536,0.24907010953681996,0.28692989046318007
South Korea,KOR,732,2017,0.593,0.29986260935205666,0.2931373906479433
Jamaica,JAM,51,2017,0.554,0.25728986390028535,0.2967101360997147
Portugal,PRT,235,2017,0.641,0.3275058031844107,0.3134941968155893
Malta,MLT,338,2017,0.557,0.23902785561294557,0.31797214438705446
Greece,GRC,350,2017,0.632,0.28274326510731,0.34925673489269
Estonia,EST,366,2017,0.644,0.2834824404873524,0.36051755951264763
Finland,FIN,375,2017,0.615,0.2523528513023928,0.36264714869760717
United States of America,USA,2,2017,0.599,0.23440004128842698,0.364599958711573
Canada,CAN,20,2017,0.579,0.19704616810463343,0.3819538318953665
Slovakia,SVK,317,2017,0.618,0.23599776787183194,0.3820022321281681
France,FRA,220,2017,0.623,0.223447802835907,0.39955219716409296
Latvia,LVA,367,2017,0.631,0.22839020971308951,0.40260979028691046
Netherlands,NLD,210,2017,0.634,0.22839020971308951,0.40560979028691047
Luxembourg,LUX,212,2017,0.632,0.22362509746080947,0.4083749025391905
Taiwan,TWN,713,2017,0.63,0.22083073650195503,0.40916926349804494
Belgium,BEL,211,2017,0.645,0.23470082429523567,0.4102991757047644
Australia,AUS,900,2017,0.636,0.22362509746080947,0.4123749025391905
Austria,AUT,305,2017,0.642,0.22839020971308951,0.4136097902869105
Uruguay,URY,165,2017,0.735,0.3097751994257511,0.4252248005742489
Sweden,SWE,380,2017,0.654,0.22839020971308951,0.4256097902869105
Ireland,IRL,205,2017,0.637,0.20150147867332027,0.43549852132667977
Italy,ITA,325,2017,0.689,0.25183483096895454,0.4371651690310454
Costa Rica,CRI,94,2017,0.666,0.22839020971308951,0.4376097902869105
New Zealand,NZL,920,2017,0.692,0.22557458343330622,0.46642541656669373
Iceland,ISL,395,2017,0.636,0.16813103527982848,0.46786896472017153
Denmark,DNK,390,2017,0.707,0.1460435799645855,0.5609564200354145
Switzerland,CHE,225,2017,0.803,0.23599776787183194,0.5670022321281681
Eritrea,ERI,531,2018,0.009,0.2906653277643212,-0.2816653277643212
Nicaragua,NIC,93,2018,0.129,0.3981160647918886,-0.2691160647918886
Uzbekistan,UZB,704,2018,0.056,0.2995169402960606,-0.24351694029606058
Sudan,SDN,625,2018,0.09,0.3226108331709133,-0.23261083317091333
Ethiopia,ETH,530,2018,0.108,0.339115443242591,-0.23111544324259103
Angola,AGO,540,2018,0.097,0.30631414854210437,-0.20931414854210437
Tajikistan,TJK,702,2018,0.052,0.25303917337479476,-0.20103917337479477
United Arab Emirates,ARE,696,2018,0.028,0.22734930609775603,-0.19934930609775603
China,CHN,710,2018,0.037,0.2295756809670785,-0.1925756809670785
Venezuela,VEN,101,2018,0.156,0.3480134135413531,-0.19201341354135312
