country_name,country_text_id,COWcode,year,v2x_polyarchy,dem_culture,pred_const,gap_const,pred_culture,gap_culture
Taiwan,TWN,713,2018,0.845,5.63,0.5198643598949513,0.3251356401050487,0.3992744315848733,0.44572556841512667
France,FRA,220,2018,0.874,5.63,0.5198643598949513,0.3541356401050487,0.36562260702259997,0.5083773929774
Eritrea,ERI,531,2019,0.07,6.88,0.5198643598949513,-0.44986435989495127,0.6605622646210031,-0.5905622646210031
Uganda,UGA,500,2019,0.284,6.88,0.5877072902860407,-0.30370729028604077,0.7888836919654675,-0.5048836919654676
North Korea,PRK,731,2019,0.083,1.25,0.536562573034298,-0.453562573034298,0.47009228252028684,-0.3870922825202868
Qatar,QAT,694,2019,0.04,5.63,0.45052708077298736,-0.4105270807729874,0.41475730425815005,-0.37475730425815007
Nicaragua,NIC,93,2019,0.215,5.63,0.536562573034298,-0.321562573034298,0.5646990770484657,-0.3496990770484657
Zambia,ZMB,551,2019,0.358,6.88,0.6055607613089266,-0.24756076130892657,0.7001006946598245,-0.3421006946598245
Tajikistan,TJK,702,2019,0.164,6.25,0.5190522331738318,-0.3550522331738317,0.5018496373729957,-0.33784963737299567
Venezuela,VEN,101,2019,0.209,4.38,0.5131696790048454,-0.3041696790048455,0.5259709753997266,-0.31697097539972663
Iran,IRN,630,2019,0.181,3.13,0.536562573034298,-0.355562573034298,0.48551409661918205,-0.30451409661918205
Azerbaijan,AZE,373,2019,0.195,3.75,0.5534697883559451,-0.35846978835594506,0.4911029002302562,-0.2961029002302562
Vietnam,VNM,816,2019,0.211,5.63,0.529028210152383,-0.31802821015238303,0.4945737347055607,-0.2835737347055607
Morocco,MAR,600,2019,0.257,5.63,0.505560533031579,-0.248560533031579,0.5388766940993243,-0.28187669409932425
Saudi Arabia,SAU,670,2019,0.015,3.13,0.5076331236176064,-0.49263312361760636,0.28337301653190405,-0.26837301653190404
Cuba,CUB,40,2019,0.181,4.38,0.5715793279537689,-0.3905793279537689,0.44204347412410916,-0.26104347412410916
Belarus,BLR,370,2019,0.259,4.38,0.5198643598949513,-0.26086435989495127,0.5022759773830489,-0.24327597738304885
Thailand,THA,800,2019,0.208,6.25,0.5131696790048454,-0.3051696790048455,0.44439307413483636,-0.23639307413483637
Cambodia,KHM,811,2019,0.194,5.63,0.44913650842618574,-0.25513650842618574,0.43034547701707204,-0.23634547701707204
China,CHN,710,2019,0.075,2.5,0.4109421319035737,-0.3359421319035737,0.30149271008034917,-0.22649271008034916
Ethiopia,ETH,530,2019,0.329,5.0,0.5506433682946531,-0.2216433682946531,0.5519531626938959,-0.22295316269389592
Djibouti,DJI,522,2019,0.251,5.63,0.6465062205093413,-0.39550622050934126,0.4737898627732053,-0.22278986277320528
Republic of the Congo,COG,484,2019,0.25,3.75,0.4521627684722196,-0.2021627684722196,0.4655514053334028,-0.21555140533340278
Eswatini,SWZ,572,2019,0.133,5.63,0.32931693881537794,-0.19631693881537793,0.34243369563526216,-0.20943369563526215
United Arab Emirates,ARE,696,2019,0.102,5.0,0.49369134245911395,-0.39169134245911397,0.3075078400099317,-0.20550784000993172
Zimbabwe,ZWE,552,2019,0.304,5.63,0.4815826589019136,-0.1775826589019136,0.5091967780938698,-0.20519677809386977
Angola,AGO,540,2019,0.347,5.0,0.536562573034298,-0.18956257303429802,0.5512011968686011,-0.20420119686860116
Türkiye,TUR,640,2019,0.289,5.0,0.5673823213399471,-0.27838232133994717,0.4810596400526922,-0.19205964005269222
Comoros,COM,581,2019,0.305,3.75,0.529028210152383,-0.224028210152383,0.4887932703587201,-0.18379327035872012
Haiti,HTI,41,2019,0.421,6.25,0.5615309152131269,-0.14053091521312694,0.6045676647789392,-0.1835676647789392
Mauritius,MUS,590,2019,0.694,8.75,0.6436802502732739,0.05031974972672604,0.8624082352486748,-0.16840823524867488
Honduras,HND,91,2019,0.368,4.38,0.5298648468969588,-0.1618648468969588,0.5239512006127276,-0.1559512006127276
Sudan,SDN,625,2019,0.193,5.0,0.47745538090934503,-0.284455380909345,0.34252724932458,-0.14952724932458
Algeria,DZA,615,2019,0.293,5.0,0.529028210152383,-0.236028210152383,0.4371278871333525,-0.1441278871333525
Equatorial Guinea,GNQ,411,2019,0.178,4.38,0.42759217616821266,-0.24959217616821266,0.3204004486611087,-0.14240044866110874
Singapore,SGP,830,2019,0.403,6.25,0.6312328601034839,-0.22823286010348387,0.5437273210266295,-0.14072732102662944
Mozambique,MOZ,541,2019,0.397,5.0,0.5790278919901722,-0.18202789199017222,0.5376207823868753,-0.14062078238687525
Chad,TCD,483,2019,0.27,3.75,0.536562573034298,-0.266562573034298,0.40851232100669044,-0.13851232100669042
Central African Republic,CAF,482,2019,0.379,1.88,0.536562573034298,-0.157562573034298,0.5138636706077455,-0.1348636706077455
Kyrgyzstan,KGZ,703,2019,0.441,3.75,0.5198643598949513,-0.07886435989495127,0.5707914999824559,-0.12979149998245593
Cameroon,CMR,471,2019,0.28,4.38,0.4972212287268836,-0.2172212287268836,0.4089568892121078,-0.1289568892121078
Laos,LAO,812,2019,0.127,5.0,0.3482328282409753,-0.2212328282409753,0.255302948353292,-0.12830294835329198
Bangladesh,BGD,771,2019,0.251,4.38,0.5198643598949513,-0.2688643598949513,0.3742511826349353,-0.12325118263493529
Bahrain,BHR,692,2019,0.132,4.38,0.31178527363854225,-0.17978527363854224,0.24814529551858172,-0.11614529551858171
Democratic Republic of the Congo,COD,490,2019,0.344,3.13,0.5099538336109287,-0.16595383361092875,0.45760298540125866,-0.11360298540125868
Uzbekistan,UZB,704,2019,0.203,5.0,0.5198643598949513,-0.31686435989495126,0.31541761121181033,-0.11241761121181032
Afghanistan,AFG,700,2019,0.329,2.5,0.5198643598949513,-0.19086435989495126,0.43996000338043834,-0.11096000338043832
Libya,LBY,620,2019,0.263,4.38,0.5198643598949513,-0.25686435989495127,0.3715171345276713,-0.10851713452767131
Kazakhstan,KAZ,705,2019,0.236,4.38,0.4627319305328965,-0.22673193053289653,0.3442959086383539,-0.10829590863835392
Israel,ISR,666,2019,0.708,7.5,0.5572508471328796,0.15074915286712032,0.8079513325457113,-0.09995133254571131
Botswana,BWA,571,2019,0.656,7.5,0.5198643598949513,0.13613564010504875,0.7521196622514406,-0.09611966225144053
Togo,TGO,461,2019,0.395,5.0,0.5293717055794569,-0.13437170557945688,0.48748212577566225,-0.09248212577566223
Egypt,EGY,651,2019,0.174,3.75,0.3602025851933516,-0.1862025851933516,0.2634373300538028,-0.08943733005380283
Mauritania,MRT,435,2019,0.407,3.13,0.529028210152383,-0.12202821015238302,0.4961670648371512,-0.0891670648371512
Oman,OMN,698,2019,0.176,4.38,0.4476671978889216,-0.27166719788892163,0.2642117652928585,-0.08821176529285851
Rwanda,RWA,517,2019,0.227,4.38,0.340360379511874,-0.11336037951187397,0.307984415144564,-0.08098441514456398
Malawi,MWI,553,2019,0.48,6.25,0.5174454134628738,-0.03744541346287378,0.5607647488511041,-0.08076474885110407
Bolivia,BOL,145,2019,0.456,3.75,0.536562573034298,-0.08056257303429798,0.5351313852060966,-0.07913138520609658
Benin,BEN,434,2019,0.452,5.63,0.5131696790048454,-0.061169679004845434,0.5252157660654404,-0.07321576606544039
Guinea,GIN,438,2019,0.36,4.38,0.47994807244198023,-0.11994807244198025,0.43128566797634027,-0.07128566797634028
Ukraine,UKR,369,2019,0.528,6.25,0.536562573034298,-0.008562573034297971,0.5979323569405538,-0.06993235694055377
Jordan,JOR,663,2019,0.26,4.38,0.5970294180610816,-0.33702941806108155,0.3189342436012732,-0.058934243601273195
Fiji,FJI,950,2019,0.391,5.63,0.4452739370355229,-0.05427393703552291,0.4460702328355973,-0.05507023283559731
Montenegro,MNE,341,2019,0.483,4.38,0.5948271593045672,-0.11182715930456721,0.531656030602639,-0.04865603060263901
Sierra Leone,SLE,451,2019,0.554,6.25,0.536562573034298,0.017437426965702052,0.5979323569405538,-0.04393235694055375
Philippines,PHL,840,2019,0.428,4.38,0.5531108193381219,-0.1251108193381219,0.46987207054854374,-0.04187207054854375
Kenya,KEN,501,2019,0.501,5.63,0.5198643598949513,-0.018864359894951277,0.5359121904697707,-0.034912190469770676
Albania,ALB,339,2019,0.511,5.0,0.536562573034298,-0.025562573034297986,0.543336734365824,-0.03233673436582396
Hungary,HUN,310,2019,0.466,6.25,0.5190522331738318,-0.05305223317383173,0.48793722638136117,-0.02193722638136114
Papua New Guinea,PNG,910,2019,0.462,5.63,0.5190465941164792,-0.05704659411647922,0.48309471974428814,-0.021094719744288115
The Gambia,GMB,420,2019,0.524,5.63,0.5988665107208152,-0.07486651072081518,0.5433759979918742,-0.019375997991874172
Tanzania,TZA,510,2019,0.383,5.63,0.5080501106477744,-0.12505011064777438,0.3983638124726779,-0.015363812472677874
Malta,MLT,338,2019,0.767,8.13,0.5198643598949513,0.24713564010504874,0.7767184086004555,-0.009718408600455475
Russia,RUS,365,2019,0.259,2.5,0.5873053814153478,-0.3283053814153478,0.2665780218272028,-0.007578021827202797
Gabon,GAB,481,2019,0.377,5.0,0.5131696790048454,-0.13616967900484545,0.38314808205247664,-0.006148082052476633
Timor-Leste,TLS,860,2019,0.703,6.88,0.5198643598949513,0.18313564010504868,0.7047071364134156,-0.0017071364134156886
Mali,MLI,432,2019,0.516,5.63,0.5290455917960128,-0.013045591796012834,0.5150313502217612,0.0009686497782388503
United States of America,USA,2,2019,0.818,7.5,0.7040158778708955,0.11398412212910447,0.8164116997531305,0.0015883002468694007
Iraq,IRQ,645,2019,0.393,5.0,0.434508660401123,-0.041508660401123,0.3905197009037993,0.002480299096200733
Malaysia,MYS,820,2019,0.47,6.25,0.42229739290108437,0.047702607098915606,0.46729471800382255,0.002705281996177422
Burma/Myanmar,MMR,775,2019,0.421,5.63,0.5155844735296894,-0.0945844735296894,0.40371419728373237,0.017285802716267618
India,IND,750,2019,0.43,5.63,0.4064385979001624,0.02356140209983759,0.40858627627238103,0.02141372372761896
Chile,CHL,155,2019,0.829,8.13,0.5714538413414393,0.2575461586585607,0.8049156881962899,0.024084311803710068
Nigeria,NGA,475,2019,0.52,3.75,0.6079611572177348,-0.08796115721773479,0.4943150486612979,0.025684951338702133
Kuwait,KWT,690,2019,0.323,4.38,0.5080501106477744,-0.18505011064777438,0.2921831458285029,0.0308168541714971
Lebanon,LBN,660,2019,0.429,5.0,0.662538339249234,-0.233538339249234,0.39455100097342344,0.034448999026576554
Moldova,MDA,359,2019,0.588,4.38,0.5198643598949513,0.06813564010504869,0.5406586553865617,0.04734134461343831
Spain,ESP,230,2019,0.871,8.13,0.5874993559998767,0.2835006440001233,0.8176219289312174,0.05337807106878256
Pakistan,PAK,770,2019,0.368,2.5,0.4096168752887126,-0.04161687528871261,0.31412960601055195,0.05387039398944804
Netherlands,NLD,210,2019,0.866,8.75,0.6385686387755483,0.22743136122445173,0.8092645981234549,0.05673540187654513
Greece,GRC,350,2019,0.864,7.5,0.5970750275581391,0.26692497244186086,0.8062259825138169,0.05777401748618305
Sweden,SWE,380,2019,0.899,10.0,0.5545431164348003,0.34445688356519977,0.8396865630724247,0.05931343692757529
Paraguay,PRY,150,2019,0.585,4.38,0.5066378776465069,0.07836212235349305,0.5219680830430529,0.0630319169569471
Japan,JPN,740,2019,0.83,7.5,0.5198643598949513,0.3101356401050487,0.7637480475201548,0.06625195247984517
Iceland,ISL,395,2019,0.859,10.0,0.48272976220018615,0.37627023779981383,0.7925665283306074,0.06643347166939262
Madagascar,MDG,580,2019,0.478,5.63,0.38269269422592045,0.09530730577407953,0.41113838077513576,0.06686161922486422
Cape Verde,CPV,402,2019,0.79,6.88,0.5198643598949513,0.27013564010504876,0.7170507887210009,0.07294921127899912
North Macedonia,MKD,343,2019,0.602,3.75,0.5992678650584516,0.0027321349415483365,0.5290027369426895,0.07299726305731047
Australia,AUS,900,2019,0.825,8.75,0.5497295609201298,0.27527043907987014,0.7456156935878736,0.07938430641212635
El Salvador,SLV,92,2019,0.599,3.75,0.5131696790048454,0.08583032099515453,0.5176746485070454,0.08132535149295461
Ivory Coast,CIV,437,2019,0.534,5.63,0.4032588700020793,0.13074112999792076,0.4520998188070894,0.08190018119291065
Guinea-Bissau,GNB,404,2019,0.529,3.13,0.529028210152383,-2.821015238296809e-05,0.442104088228231,0.08689591177176903
Colombia,COL,100,2019,0.651,5.63,0.6168123488145469,0.03418765118545308,0.5616026292591435,0.08939737074085652
Nepal,NPL,790,2019,0.606,5.63,0.49959399006812416,0.10640600993187582,0.512521944757831,0.09347805524216901
South Korea,KOR,732,2019,0.842,7.5,0.529028210152383,0.312971789847617,0.7450885438201708,0.09691145617982921
Costa Rica,CRI,94,2019,0.893,7.5,0.5582648001563714,0.33473519984362865,0.7912259628989535,0.10177403710104649
Canada,CAN,20,2019,0.85,9.38,0.5080501106477744,0.3419498893522256,0.7450710460616803,0.10492895393831969
Sri Lanka,LKA,780,2019,0.564,6.25,0.5080501106477744,0.05594988935222556,0.45629507825065485,0.1077049217493451
Denmark,DNK,390,2019,0.916,9.38,0.6289549377272677,0.2870450622727323,0.8082181808686784,0.10778181913132168
Uruguay,URY,165,2019,0.896,7.5,0.5131696790048454,0.38283032099515457,0.7835815526259071,0.1124184473740929
Bhutan,BTN,760,2019,0.598,4.38,0.5198643598949513,0.0781356401050487,0.4850127094840729,0.1129872905159271
Liberia,LBR,450,2019,0.623,5.63,0.5198643598949513,0.10313564010504872,0.5097343554395711,0.11326564456042887
Finland,FIN,375,2019,0.881,8.75,0.529028210152383,0.351971789847617,0.7671971966440395,0.11380280335596049
New Zealand,NZL,920,2019,0.885,8.13,0.4987835985188692,0.3862164014811308,0.766743425757946,0.11825657424205405
Guatemala,GTM,90,2019,0.597,4.38,0.5068262315159098,0.0901737684840902,0.47556196847794086,0.12143803152205912
Dominican Republic,DOM,42,2019,0.569,5.0,0.4155619309712243,0.15343806902877566,0.4474389029595319,0.12156109704046802
Portugal,PRT,235,2019,0.886,7.5,0.575606038848903,0.31039396115109696,0.7607185331675425,0.12528146683245756
Poland,POL,290,2019,0.682,4.38,0.5933017818231201,0.08869821817687995,0.5564277399981902,0.12557226000180988
Latvia,LVA,367,2019,0.826,6.88,0.6558071807931382,0.1701928192068618,0.6988780576247714,0.12712194237522856
Lesotho,LSO,570,2019,0.621,5.63,0.5937431603323873,0.02725683966761272,0.4913807648120999,0.12961923518790008
Luxembourg,LUX,212,2019,0.872,8.75,0.35896062292412634,0.5130393770758737,0.7384877270546982,0.13351227294530177
Switzerland,CHE,225,2019,0.902,9.38,0.536562573034298,0.36543742696570203,0.7645654821082445,0.13743451789175554
Niger,NER,436,2019,0.528,4.38,0.42555869557712006,0.10244130442287996,0.37709868544665215,0.15090131455334788
Ireland,IRL,205,2019,0.887,10.0,0.5080501106477744,0.3789498893522256,0.7316149885570263,0.15538501144297368
Czechia,CZE,316,2019,0.8,6.88,0.549841564862796,0.25015843513720404,0.6441828009468336,0.1558171990531665
Brazil,BRA,140,2019,0.691,5.0,0.5778749234561251,0.11312507654387483,0.5315679292127722,0.15943207078722776
Ecuador,ECU,130,2019,0.617,4.38,0.5067661566645679,0.11023384333543207,0.457567369176913,0.159432630823087
Austria,AUT,305,2019,0.862,6.88,0.5198643598949513,0.3421356401050487,0.7009935738197014,0.1610064261802986
Bulgaria,BGR,355,2019,0.609,4.38,0.545389815994511,0.06361018400548901,0.4469423656572562,0.16205763434274378
Indonesia,IDN,850,2019,0.596,5.63,0.5246202255661777,0.07137977443382226,0.4329639059309678,0.1630360940690322
Burkina Faso,BFA,439,2019,0.657,5.0,0.5597580373939004,0.09724196260609963,0.49392986839643505,0.16307013160356498
Mongolia,MNG,712,2019,0.653,5.0,0.5616266021965172,0.09137339780348286,0.4847268920241448,0.1682731079758552
Argentina,ARG,160,2019,0.779,6.25,0.650744153943499,0.12825584605650098,0.6090616558367248,0.16993834416327525
Guyana,GUY,110,2019,0.64,5.0,0.529028210152383,0.11097178984761702,0.46983170201524216,0.17016829798475785
France,FRA,220,2019,0.866,6.88,0.5198643598949513,0.3461356401050487,0.6870398309210737,0.1789601690789263
Cyprus,CYP,352,2019,0.84,6.88,0.5288781372901814,0.31112186270981856,0.6577669369613574,0.18223306303864262
Ghana,GHA,452,2019,0.718,6.25,0.46373832279598115,0.2542616772040188,0.535140214642085,0.18285978535791492
Mexico,MEX,70,2019,0.684,3.13,0.47286844361202757,0.21113155638797249,0.4980169178165704,0.18598308218342963
Slovenia,SVN,349,2019,0.814,6.25,0.536562573034298,0.27743742696570195,0.5894210718331424,0.22457892816685754
Armenia,ARM,371,2019,0.796,3.13,0.5854925689438496,0.21050743105615044,0.5697484467289894,0.22625155327101065
Namibia,NAM,565,2019,0.647,5.63,0.5131696790048454,0.13383032099515457,0.41666171853668865,0.23033828146331137
Bosnia and Herzegovina,BIH,346,2019,0.515,3.75,0.5198643598949513,-0.0048643598949512645,0.28459824911961573,0.23040175088038428
Georgia,GEO,372,2019,0.627,4.38,0.48134998992943157,0.14565001007056844,0.3963041557255094,0.23069584427449058
Panama,PAN,95,2019,0.731,5.0,0.5272890368393066,0.20371096316069337,0.5001189130884474,0.23088108691155262
Romania,ROU,360,2019,0.75,4.38,0.536562573034298,0.213437426965702,0.5179425897039315,0.23205741029606852
Croatia,HRV,344,2019,0.734,5.0,0.4977068680710637,0.2362931319289363,0.4866163413035518,0.24738365869644818
Estonia,EST,366,2019,0.898,6.88,0.5287682565430394,0.36923174345696064,0.6376197864642767,0.26038021353572327
Senegal,SEN,433,2019,0.697,6.25,0.4315905948653487,0.2654094051346513,0.422360319617035,0.27463968038296493
Lithuania,LTU,368,2019,0.817,6.25,0.5198643598949513,0.29713564010504867,0.5319576224307189,0.2850423775692811
Slovakia,SVK,317,2019,0.841,5.63,0.5806636928347852,0.2603363071652147,0.5405003013692049,0.30049969863079506
South Africa,ZAF,560,2019,0.727,5.0,0.4145183606949222,0.3124816393050778,0.4240584097278933,0.30294159027210665
Peru,PER,135,2019,0.801,5.63,0.45967910226712105,0.341320897732879,0.4568848430164577,0.34411515698354234
Belgium,BEL,211,2019,0.901,6.88,0.4457377463514464,0.4552622536485536,0.5511699778177483,0.3498300221822517
Suriname,SUR,115,2019,0.741,5.0,0.5198643598949513,0.22113564010504871,0.35560854339062964,0.38539145660937035
Italy,ITA,325,2019,0.854,6.25,0.4270184372413013,0.4269815627586987,0.4635971685224593,0.3904028314775407
Jamaica,JAM,51,2019,0.81,6.25,0.5076331236176064,0.3023668763823937,0.40070692444815925,0.4092930755518408
Trinidad and Tobago,TTO,52,2019,0.787,5.63,0.5565982224159123,0.23040177758408775,0.367724686640215,0.419275313359785
Taiwan,TWN,713,2019,0.834,5.63,0.5198643598949513,0.3141356401050487,0.3992744315848733,0.43472556841512666
Eritrea,ERI,531,2020,0.069,6.88,0.5198643598949513,-0.45086435989495127,0.6605622646210031,-0.591562264621003
Uganda,UGA,500,2020,0.285,6.88,0.5877072902860407,-0.30270729028604076,0.7888836919654675,-0.5038836919654675
North Korea,PRK,731,2020,0.083,1.25,0.536562573034298,-0.453562573034298,0.47009228252028684,-0.3870922825202868
Qatar,QAT,694,2020,0.038,5.63,0.45052708077298736,-0.4125270807729874,0.41475730425815005,-0.37675730425815007
Nicaragua,NIC,93,2020,0.215,5.63,0.536562573034298,-0.321562573034298,0.5646990770484657,-0.3496990770484657
Zambia,ZMB,551,2020,0.353,6.88,0.6055607613089266,-0.2525607613089266,0.7001006946598245,-0.3471006946598245
Iran,IRN,630,2020,0.165,3.13,0.536562573034298,-0.37156257303429796,0.48551409661918205,-0.32051409661918207
Venezuela,VEN,101,2020,0.206,4.38,0.5131696790048454,-0.3071696790048455,0.5259709753997266,-0.31997097539972663
Mauritius,MUS,590,2020,0.549,8.75,0.6436802502732739,-0.09468025027327387,0.8624082352486748,-0.3134082352486748
Azerbaijan,AZE,373,2020,0.194,3.75,0.5534697883559451,-0.35946978835594506,0.4911029002302562,-0.2971029002302562
Belarus,BLR,370,2020,0.208,5.0,0.5198643598949513,-0.3118643598949513,0.5022759773830489,-0.2942759773830489
Vietnam,VNM,816,2020,0.211,5.63,0.529028210152383,-0.31802821015238303,0.4945737347055607,-0.2835737347055607
Morocco,MAR,600,2020,0.257,5.63,0.505560533031579,-0.248560533031579,0.5388766940993243,-0.28187669409932425
Saudi Arabia,SAU,670,2020,0.014,3.13,0.5076331236176064,-0.49363312361760636,0.28337301653190405,-0.26937301653190404
Cuba,CUB,40,2020,0.178,4.38,0.5715793279537689,-0.3935793279537689,0.44204347412410916,-0.26404347412410917
Bolivia,BOL,145,2020,0.275,3.75,0.536562573034298,-0.261562573034298,0.5351313852060966,-0.2601313852060966
Thailand,THA,800,2020,0.201,6.25,0.5131696790048454,-0.31216967900484544,0.44439307413483636,-0.24339307413483635
Cambodia,KHM,811,2020,0.191,5.63,0.44913650842618574,-0.25813650842618574,0.43034547701707204,-0.23934547701707204
Ethiopia,ETH,530,2020,0.32,5.0,0.5506433682946531,-0.2306433682946531,0.5519531626938959,-0.23195316269389593
China,CHN,710,2020,0.075,3.13,0.4109421319035737,-0.3359421319035737,0.30149271008034917,-0.22649271008034916
Djibouti,DJI,522,2020,0.25,5.63,0.6465062205093413,-0.39650622050934126,0.4737898627732053,-0.22378986277320528
Angola,AGO,540,2020,0.336,5.0,0.536562573034298,-0.20056257303429798,0.5512011968686011,-0.21520119686860112
Türkiye,TUR,640,2020,0.292,5.63,0.5673823213399471,-0.27538232133994717,0.5065851125835209,-0.21458511258352092
Eswatini,SWZ,572,2020,0.132,5.63,0.32931693881537794,-0.19731693881537793,0.34243369563526216,-0.21043369563526215
Zimbabwe,ZWE,552,2020,0.299,5.63,0.4815826589019136,-0.1825826589019136,0.5091967780938698,-0.21019677809386977
Comoros,COM,581,2020,0.28,3.75,0.529028210152383,-0.24902821015238297,0.4887932703587201,-0.20879327035872008
Republic of the Congo,COG,484,2020,0.257,3.75,0.4521627684722196,-0.19516276847221958,0.4655514053334028,-0.20855140533340277
United Arab Emirates,ARE,696,2020,0.102,5.0,0.49369134245911395,-0.39169134245911397,0.3075078400099317,-0.20550784000993172
Haiti,HTI,41,2020,0.4,6.25,0.5615309152131269,-0.1615309152131269,0.6045676647789392,-0.20456766477893917
Kyrgyzstan,KGZ,703,2020,0.385,3.13,0.5198643598949513,-0.13486435989495127,0.5707914999824559,-0.18579149998245592
Tajikistan,TJK,702,2020,0.17,4.38,0.5190522331738318,-0.3490522331738317,0.3540582191165581,-0.1840582191165581
Mozambique,MOZ,541,2020,0.364,5.0,0.5790278919901722,-0.21502789199017225,0.5376207823868753,-0.17362078238687528
Botswana,BWA,571,2020,0.589,7.5,0.5198643598949513,0.06913564010504869,0.7521196622514406,-0.1631196622514406
Sudan,SDN,625,2020,0.167,5.0,0.409583710045866,-0.242583710045866,0.32775087409410153,-0.16075087409410152
Algeria,DZA,615,2020,0.279,5.0,0.529028210152383,-0.25002821015238297,0.4339802761093852,-0.1549802761093852
Honduras,HND,91,2020,0.372,4.38,0.5298648468969588,-0.1578648468969588,0.5239512006127276,-0.1519512006127276
Equatorial Guinea,GNQ,411,2020,0.175,4.38,0.42759217616821266,-0.25259217616821267,0.3204004486611087,-0.14540044866110874
Singapore,SGP,830,2020,0.402,6.25,0.6312328601034839,-0.22923286010348387,0.5437273210266295,-0.14172732102662944
Chad,TCD,483,2020,0.268,3.75,0.536562573034298,-0.268562573034298,0.40851232100669044,-0.14051232100669042
Central African Republic,CAF,482,2020,0.374,1.88,0.536562573034298,-0.162562573034298,0.5138636706077455,-0.13986367060774552
Bangladesh,BGD,771,2020,0.255,5.63,0.5198643598949513,-0.2648643598949513,0.3823342605087422,-0.1273342605087422
Cameroon,CMR,471,2020,0.285,4.38,0.4972212287268836,-0.21222122872688365,0.4089568892121078,-0.12395688921210785
Benin,BEN,434,2020,0.408,5.63,0.5131696790048454,-0.10516967900484547,0.5252157660654404,-0.11721576606544043
Bahrain,BHR,692,2020,0.132,4.38,0.31178527363854225,-0.17978527363854224,0.24814529551858172,-0.11614529551858171
Democratic Republic of the Congo,COD,490,2020,0.347,3.13,0.5099538336109287,-0.16295383361092874,0.45760298540125866,-0.11060298540125868
Uzbekistan,UZB,704,2020,0.206,5.0,0.5198643598949513,-0.3138643598949513,0.31541761121181033,-0.10941761121181034
Guinea,GIN,438,2020,0.295,4.38,0.4534741462654894,-0.1584741462654894,0.40372755305492997,-0.10872755305492998
Mauritania,MRT,435,2020,0.389,3.13,0.529028210152383,-0.14002821015238298,0.4961670648371512,-0.10716706483715116
Libya,LBY,620,2020,0.266,3.75,0.5198643598949513,-0.25386435989495126,0.3715171345276713,-0.10551713452767131
Afghanistan,AFG,700,2020,0.336,2.5,0.5198643598949513,-0.18386435989495126,0.43996000338043834,-0.10396000338043832
Papua New Guinea,PNG,910,2020,0.455,6.25,0.5190465941164792,-0.06404659411647923,0.552618108877923,-0.09761810887792294
Kazakhstan,KAZ,705,2020,0.241,3.75,0.4627319305328965,-0.22173193053289653,0.335997594400289,-0.09499759440028899
Egypt,EGY,651,2020,0.176,5.0,0.3602025851933516,-0.1842025851933516,0.2677185521949051,-0.0917185521949051
Oman,OMN,698,2020,0.174,4.38,0.4476671978889216,-0.27366719788892163,0.2642117652928585,-0.09021176529285851
Laos,LAO,812,2020,0.126,3.75,0.3482328282409753,-0.2222328282409753,0.21552120762047433,-0.08952120762047433
Israel,ISR,666,2020,0.723,7.5,0.5572508471328796,0.16574915286712033,0.8079513325457113,-0.0849513325457113
Rwanda,RWA,517,2020,0.227,4.38,0.340360379511874,-0.11336037951187397,0.307984415144564,-0.08098441514456398
Tanzania,TZA,510,2020,0.383,6.25,0.5080501106477744,-0.12505011064777438,0.4598333468359276,-0.07683334683592757
Albania,ALB,339,2020,0.528,6.25,0.536562573034298,-0.008562573034297971,0.5972220211820759,-0.06922202118207588
Philippines,PHL,840,2020,0.405,4.38,0.5531108193381219,-0.14811081933812187,0.46987207054854374,-0.06487207054854371
Togo,TGO,461,2020,0.424,5.0,0.5293717055794569,-0.10537170557945691,0.48748212577566225,-0.06348212577566226
Jordan,JOR,663,2020,0.258,4.38,0.5970294180610816,-0.33902941806108156,0.3189342436012732,-0.0609342436012732
The Gambia,GMB,420,2020,0.496,5.63,0.5988665107208152,-0.10286651072081521,0.5433759979918742,-0.0473759979918742
Malaysia,MYS,820,2020,0.425,6.25,0.42229739290108437,0.0027026070989156215,0.46729471800382255,-0.04229471800382256
Sierra Leone,SLE,451,2020,0.561,6.25,0.536562573034298,0.024437426965702058,0.5979323569405538,-0.036932356940553746
Fiji,FJI,950,2020,0.411,5.63,0.4452739370355229,-0.03427393703552295,0.4460702328355973,-0.03507023283559735
Kenya,KEN,501,2020,0.503,5.63,0.5198643598949513,-0.016864359894951275,0.5359121904697707,-0.032912190469770675
Hungary,HUN,310,2020,0.46,6.25,0.5190522331738318,-0.059052233173831736,0.48793722638136117,-0.027937226381361147
Malawi,MWI,553,2020,0.534,6.25,0.5174454134628738,0.01655458653712627,0.5607647488511041,-0.026764748851104025
Timor-Leste,TLS,860,2020,0.679,6.88,0.5198643598949513,0.15913564010504877,0.7047071364134156,-0.0257071364134156
Greece,GRC,350,2020,0.788,7.5,0.5970750275581391,0.1909249724418609,0.8062259825138169,-0.018225982513816907
Gabon,GAB,481,2020,0.368,5.0,0.5131696790048454,-0.14516967900484545,0.38314808205247664,-0.015148082052476641
Iraq,IRQ,645,2020,0.376,5.0,0.434508660401123,-0.058508660401123014,0.3905197009037993,-0.014519700903799282
India,IND,750,2020,0.39,5.0,0.4064385979001624,-0.01643859790016239,0.4044028649407991,-0.014402864940799065
Montenegro,MNE,341,2020,0.5,3.13,0.5948271593045672,-0.0948271593045672,0.5013523569254293,-0.0013523569254293433
